wconfid,pctid,x,y,z
0,35,0.984,-0.016,-0.105
0,35,0.992,0.055,-0.094
0,35,0.965,-0.094,-0.148
0,35,0.992,0,-0.113
0,35,1.016,0,-0.109
0,35,0.957,0.113,-0.113
0,35,0.965,0.047,-0.117
0,35,0.969,0.102,-0.113
0,35,1.031,0.023,-0.109
0,35,0.977,-0.008,-0.156
0,35,0.98,0.012,-0.109
0,35,1,-0.105,-0.121
0,35,0.984,-0.012,-0.156
0,35,1.004,-0.016,-0.125
0,35,1.035,0.086,-0.105
0,35,1,0.004,-0.137
0,35,1.043,0.07,-0.125
0,35,0.973,0.039,-0.137
0,35,1,-0.004,-0.117
0,35,0.977,-0.094,-0.113
0,35,0.969,0.031,-0.148
0,35,0.996,0.004,-0.117
0,35,0.957,-0.109,-0.117
0,35,0.977,0.055,-0.109
0,35,1.008,0.094,-0.117
0,35,0.961,0.07,-0.141
0,35,0.965,0.035,-0.109
0,35,0.957,0.102,-0.129
0,35,1.043,0.016,-0.105
0,35,0.98,-0.105,-0.148
0,35,0.977,0,-0.078
0,35,1.004,-0.02,-0.094
0,35,0.969,-0.086,-0.137
0,35,0.988,0.004,-0.105
0,35,1,-0.012,-0.094
0,35,0.973,-0.043,-0.137
0,35,0.996,-0.004,-0.113
0,35,0.996,0.035,-0.105
0,35,0.957,-0.105,-0.145
0,35,0.992,0.008,-0.109
0,35,1.02,0.004,-0.098
0,35,0.977,0.105,-0.117
0,35,1.02,0.031,-0.117
0,35,0.977,0.113,-0.121
0,35,1.043,0.004,-0.113
0,35,0.98,-0.039,-0.156
0,35,0.973,0.004,-0.113
0,35,1.008,-0.078,-0.117
0,35,0.98,-0.039,-0.16
0,35,0.992,-0.012,-0.117
0,35,1.027,0.074,-0.109
0,35,1.051,0.012,-0.148
0,35,1.035,0.086,-0.113
0,35,0.953,0.016,-0.141
0,35,1.008,-0.02,-0.117
0,35,1,-0.078,-0.113
0,35,0.977,-0.02,-0.148
0,35,0.988,0.102,-0.121
0,35,1.012,-0.035,-0.121
0,35,0.98,-0.02,-0.168
0,35,1.016,0.008,-0.121
0,35,1.004,-0.094,-0.117
0,35,0.992,-0.016,-0.148
0,35,1.004,-0.023,-0.113
0,35,1.027,0.082,-0.102
0,35,1.012,-0.031,-0.145
0,35,1.008,-0.016,-0.125
0,35,1.043,0.035,-0.094
0,35,0.98,-0.043,-0.156
0,35,1.012,-0.008,-0.121
0,35,1.02,0.078,-0.113
0,35,0.957,-0.043,-0.145
0,35,1,-0.043,-0.117
0,35,1.035,0.07,-0.121
0,35,0.98,-0.039,-0.129
0,35,1,-0.027,-0.117
0,35,1.035,0.07,-0.117
0,35,0.973,0.105,-0.145
0,35,1.023,0.078,-0.094
0,35,1.008,-0.035,-0.141
0,35,1.016,0.109,-0.121
0,35,0.98,-0.055,-0.109
0,35,0.984,-0.027,-0.16
0,35,1.008,0.098,-0.129
0,35,1.012,-0.086,-0.113
0,35,0.973,-0.027,-0.148
0,35,1.012,-0.059,-0.137
0,35,1.031,0.066,-0.113
0,35,0.961,-0.035,-0.129
0,35,0.996,-0.027,-0.125
0,35,1.039,0.074,-0.117
0,35,0.98,-0.055,-0.145
0,35,0.996,-0.012,-0.105
0,35,1.051,-0.004,-0.125
0,35,0.977,-0.051,-0.098
0,35,0.969,0.086,-0.125
0,35,1.027,0.07,-0.117
0,35,0.973,-0.055,-0.148
0,35,0.988,0.02,-0.117
0,35,1.008,-0.066,-0.098
0,35,0.969,-0.027,-0.145
0,35,0.984,-0.027,-0.109
0,35,1.031,0.051,-0.109
0,35,0.977,0.113,-0.148
0,35,1.031,0.07,-0.105
0,35,0.996,-0.066,-0.117
0,35,1,0.109,-0.113
0,35,1.016,-0.063,-0.129
0,35,0.969,-0.031,-0.148
0,35,0.996,-0.012,-0.121
0,35,1.027,0.078,-0.121
0,35,0.965,-0.031,-0.141
0,35,1.031,-0.07,-0.129
0,35,1.035,0.086,-0.113
0,35,0.973,-0.047,-0.125
0,35,0.988,-0.031,-0.113
0,35,1.031,0.066,-0.109
0,35,0.992,-0.055,-0.141
0,35,0.98,-0.02,-0.113
0,35,1.023,0.016,-0.105
0,35,0.977,-0.051,-0.164
0,35,0.977,-0.02,-0.094
0,35,1.023,0.074,-0.117
0,35,0.977,-0.047,-0.148
0,35,0.98,-0.059,-0.105
0,35,1.035,0.082,-0.105
0,35,0.973,0.098,-0.133
0,35,1.027,0.086,-0.102
0,35,0.938,0.004,-0.121
0,35,1.004,-0.02,-0.121
0,35,0.996,-0.102,-0.113
0,35,0.938,0.035,-0.141
0,35,0.996,-0.027,-0.121
0,35,1.02,-0.074,-0.129
0,35,0.957,-0.012,-0.145
0,35,0.996,-0.004,-0.117
0,35,0.953,0.063,-0.133
0,35,0.973,-0.012,-0.141
0,35,1,0.004,-0.125
0,35,1.008,-0.102,-0.121
0,35,0.965,-0.02,-0.148
0,35,1.008,-0.016,-0.121
0,35,1.047,0.078,-0.121
0,35,0.988,0,-0.141
0,35,1.023,0.086,-0.113
0,35,0.965,0.008,-0.129
0,35,0.996,-0.02,-0.125
0,35,0.988,0.074,-0.094
0,35,1,0.051,-0.105
0,35,1.055,0.059,-0.109
0,35,0.973,0.051,-0.137
0,35,1.012,0.008,-0.125
0,35,0.945,0.066,-0.137
0,35,1.023,0.031,-0.125
0,35,0.988,-0.09,-0.129
0,35,1,0,-0.121
0,35,1.023,-0.012,-0.109
0,35,0.98,-0.035,-0.137
0,35,0.988,-0.008,-0.137
0,35,1.031,0.039,-0.125
0,35,0.992,-0.109,-0.145
0,35,0.977,0.012,-0.105
0,35,0.965,0.035,-0.137
0,35,0.961,0.105,-0.129
0,35,0.988,0.055,-0.113
0,35,0.973,0.113,-0.117
0,35,1.039,0.074,-0.113
0,35,0.977,-0.035,-0.145
0,35,1,-0.012,-0.117
0,35,1.059,-0.008,-0.121
0,35,0.977,-0.051,-0.102
0,35,0.977,0.09,-0.113
0,35,1.031,0.078,-0.117
0,35,0.969,-0.035,-0.141
0,35,0.992,-0.051,-0.109
0,35,1.051,0.082,-0.109
0,35,0.965,-0.043,-0.133
0,35,0.996,-0.023,-0.113
0,35,1.031,0.066,-0.113
0,35,0.98,-0.059,-0.133
0,35,0.98,-0.023,-0.121
0,35,1.059,0.043,-0.102
0,35,0.969,-0.047,-0.16
0,35,0.969,-0.008,-0.098
0,35,1.012,0.086,-0.125
0,35,0.977,0.102,-0.145
0,35,1.016,0.004,-0.094
0,35,0.984,0,-0.156
0,35,0.984,-0.008,-0.121
0,35,0.988,-0.109,-0.113
0,35,0.973,-0.004,-0.145
0,35,1.023,-0.082,-0.117
0,35,1.027,0.086,-0.098
0,35,0.973,-0.016,-0.129
0,35,0.996,-0.031,-0.109
0,35,1.023,0.07,-0.098
0,35,1.004,-0.039,-0.133
0,35,1.008,-0.02,-0.113
0,35,1.039,0.051,-0.109
0,35,0.977,-0.023,-0.156
0,35,0.992,-0.012,-0.125
0,35,0.98,0.09,-0.113
0,35,0.984,-0.023,-0.156
0,35,1.016,0.004,-0.121
0,35,0.984,-0.098,-0.109
0,35,0.977,-0.02,-0.148
0,35,0.996,-0.02,-0.121
0,35,1.031,0.086,-0.109
0,35,0.977,0.004,-0.145
0,35,1.031,0.086,-0.102
0,35,0.949,0.02,-0.133
0,35,1.012,-0.008,-0.117
0,35,0.996,-0.105,-0.102
0,35,0.98,0.035,-0.133
0,35,1.004,-0.02,-0.121
0,35,1.02,-0.086,-0.117
0,35,0.961,0.012,-0.148
0,35,1,0,-0.121
0,35,0.965,-0.008,-0.133
0,35,0.969,0.074,-0.105
0,35,1.008,0.023,-0.098
0,35,0.996,0.059,-0.148
0,35,1.008,0.023,-0.094
0,35,0.957,0.082,-0.141
0,35,1.027,0.035,-0.129
0,35,1.047,-0.008,-0.137
0,35,0.984,-0.004,-0.102
0,35,1.012,0.027,-0.121
0,35,0.961,0.113,-0.137
0,35,1.016,0.063,-0.105
0,35,1.008,-0.063,-0.141
0,35,1.004,0.109,-0.129
0,35,0.98,-0.051,-0.102
0,35,0.996,-0.09,-0.156
0,35,0.984,0.098,-0.133
0,35,1.004,-0.02,-0.09
0,35,0.988,-0.094,-0.148
0,35,1.008,0.016,-0.129
0,35,0.996,-0.023,-0.094
0,35,1,-0.074,-0.141
0,35,0.988,0,-0.113
0,35,0.996,-0.023,-0.098
0,35,0.961,-0.059,-0.137
0,35,0.984,-0.012,-0.102
0,35,1.004,0.051,-0.105
0,35,1.004,-0.082,-0.133
0,35,0.988,-0.008,-0.109
0,35,1.023,0.016,-0.105
0,35,0.973,-0.109,-0.148
0,35,0.973,0.008,-0.105
0,35,1.008,-0.004,-0.102
0,35,0.977,-0.094,-0.156
0,35,1.008,0.023,-0.117
0,35,1.008,-0.012,-0.098
0,35,0.965,0.098,-0.145
0,35,1.016,0.074,-0.109
0,35,0.98,-0.066,-0.145
0,35,1.035,0.082,-0.133
0,35,0.996,-0.059,-0.105
0,35,0.98,-0.043,-0.145
0,35,1.004,0.094,-0.121
0,35,0.992,-0.051,-0.105
0,35,0.988,-0.035,-0.148
0,35,0.992,-0.023,-0.129
0,35,0.992,0.051,-0.082
0,35,0.984,-0.074,-0.145
0,35,0.996,-0.012,-0.125
0,35,1.012,0.016,-0.094
0,35,0.992,-0.086,-0.152
0,35,0.984,-0.008,-0.105
0,35,1.016,0.063,-0.113
0,35,1,-0.078,-0.152
0,35,0.992,0.012,-0.105
0,35,1,-0.043,-0.098
0,35,0.98,-0.063,-0.145
0,35,0.988,-0.012,-0.105
0,35,1.031,0.066,-0.109
0,35,0.992,-0.039,-0.141
0,35,0.988,-0.016,-0.109
0,35,1.023,0.047,-0.117
0,35,0.973,0.109,-0.145
0,35,1.023,0.07,-0.098
0,35,0.949,0.023,-0.141
0,35,1.004,-0.027,-0.117
0,35,0.996,-0.063,-0.105
0,35,0.984,-0.051,-0.148
0,35,0.992,-0.012,-0.121
0,35,1.027,-0.008,-0.102
0,35,1.012,-0.027,-0.109
0,35,0.961,0.102,-0.121
0,35,1.02,0.078,-0.109
0,35,0.988,-0.047,-0.156
0,35,1.023,-0.008,-0.125
0,35,1.023,0.07,-0.109
0,35,0.992,-0.043,-0.152
0,35,0.992,-0.02,-0.109
0,35,1.035,0.074,-0.109
0,35,1.012,-0.02,-0.148
0,35,0.992,-0.023,-0.109
0,35,1.039,0.055,-0.113
0,35,0.973,-0.066,-0.152
0,35,0.98,-0.023,-0.105
0,35,1.027,0.02,-0.102
0,35,0.977,-0.066,-0.148
0,35,0.965,-0.004,-0.086
0,35,1.012,0.066,-0.121
0,35,0.973,0.094,-0.152
0,35,1.023,0,-0.094
0,35,0.969,-0.02,-0.152
0,35,0.996,0.094,-0.109
0,35,0.988,-0.102,-0.105
0,35,0.984,-0.016,-0.16
0,35,0.996,-0.008,-0.129
0,35,1.031,0.086,-0.109
0,35,0.988,-0.004,-0.152
0,35,1,-0.02,-0.109
0,35,1.035,0.09,-0.105
0,35,0.98,-0.004,-0.156
0,35,0.992,-0.027,-0.105
0,35,1.031,0.066,-0.109
0,35,0.992,-0.039,-0.141
0,35,0.992,-0.02,-0.105
0,35,1.027,0.023,-0.109
0,35,0.977,-0.027,-0.152
0,35,0.961,-0.004,-0.102
0,35,1,0.086,-0.125
0,35,0.973,-0.027,-0.152
0,35,0.996,0,-0.109
0,35,1.004,-0.094,-0.121
0,35,0.965,-0.027,-0.133
0,35,1.008,-0.004,-0.129
0,35,1.035,0.078,-0.113
0,35,0.98,0.086,-0.121
0,35,1.039,0.094,-0.109
0,35,0.98,0.016,-0.152
0,35,0.988,0.004,-0.117
0,35,0.957,0.066,-0.125
0,35,1.055,-0.016,-0.121
0,35,1.004,0.063,-0.09
0,35,0.992,0.059,-0.129
0,35,1.016,0.031,-0.137
0,35,0.957,0.094,-0.117
0,35,1.043,-0.035,-0.121
0,35,0.988,-0.102,-0.09
0,35,0.941,0.082,-0.105
0,35,1.016,0.039,-0.129
0,35,0.961,-0.09,-0.145
0,35,1.016,-0.012,-0.098
0,35,1.035,0.047,-0.133
0,35,0.977,0.078,-0.141
0,35,1.023,0.066,-0.105
0,35,0.988,-0.055,-0.145
0,35,1.047,0.102,-0.125
0,35,0.992,-0.07,-0.113
0,35,1.004,-0.051,-0.156
0,35,0.988,0.102,-0.117
0,35,1.008,-0.059,-0.098
0,35,0.953,-0.008,-0.145
0,35,0.984,-0.027,-0.113
0,35,1.023,0.055,-0.117
0,35,0.996,-0.074,-0.148
0,35,0.973,-0.02,-0.117
0,35,1.023,0.02,-0.109
0,35,0.973,-0.074,-0.152
0,35,0.961,-0.004,-0.094
0,35,1,0.059,-0.129
0,35,0.984,-0.066,-0.145
0,35,0.984,0.004,-0.102
0,35,1.012,-0.059,-0.109
0,35,0.961,-0.063,-0.137
0,35,1.008,-0.008,-0.121
0,35,1.039,0.059,-0.113
0,35,0.977,-0.055,-0.125
0,35,0.996,-0.023,-0.121
0,35,1.023,0.059,-0.113
0,35,0.961,0.027,-0.133
0,35,1.043,0.078,-0.113
0,35,0.961,-0.008,-0.145
0,35,0.996,0.121,-0.117
0,35,1.004,-0.082,-0.113
0,35,0.996,-0.051,-0.121
0,35,0.988,0.117,-0.121
0,35,0.988,-0.082,-0.113
0,35,0.965,-0.039,-0.141
0,35,0.992,-0.012,-0.121
0,35,1.023,-0.039,-0.109
0,35,0.977,-0.043,-0.086
0,35,0.977,0.082,-0.125
0,35,1.027,0.082,-0.109
0,35,0.969,-0.035,-0.152
0,35,1.062,-0.047,-0.117
0,35,1.023,0.082,-0.105
0,35,0.977,-0.023,-0.141
0,35,0.996,-0.023,-0.125
0,35,1.031,0.082,-0.102
0,35,0.965,-0.016,-0.148
0,35,1,-0.027,-0.121
0,35,1.004,0.066,-0.078
0,35,0.977,-0.051,-0.141
0,35,0.996,-0.027,-0.121
0,35,1.031,0.031,-0.102
0,35,0.988,0.102,-0.152
0,35,1.02,0.063,-0.094
0,35,0.977,-0.004,-0.145
0,35,1.02,0.098,-0.121
0,35,0.988,-0.055,-0.102
0,35,0.98,0.008,-0.156
0,35,1.004,-0.004,-0.125
0,35,1.004,-0.086,-0.109
0,35,0.973,0.016,-0.16
0,35,1.016,0.008,-0.129
0,35,0.945,0.063,-0.117
0,35,1.02,0.016,-0.113
0,35,1.012,-0.102,-0.125
0,35,0.973,0.07,-0.141
0,35,1.004,0.004,-0.105
0,35,0.961,0.102,-0.133
0,35,0.984,0.035,-0.098
0,35,0.969,-0.094,-0.145
0,35,0.988,0.004,-0.105
0,35,1,-0.016,-0.098
0,35,0.973,0.125,-0.145
0,35,1.027,0.055,-0.102
0,35,0.98,-0.066,-0.141
0,35,1.008,0.109,-0.129
0,35,1,-0.035,-0.117
0,35,0.988,-0.063,-0.152
0,35,0.98,0.113,-0.125
0,35,0.969,-0.055,-0.102
0,35,0.965,-0.059,-0.148
0,35,1.02,0.008,-0.133
0,35,0.98,-0.078,-0.102
0,35,0.977,-0.055,-0.141
0,35,0.961,-0.008,-0.094
0,35,1.043,0.086,-0.113
0,35,0.961,-0.063,-0.137
0,35,0.988,-0.027,-0.117
0,35,1.043,0.07,-0.109
0,35,0.945,0.027,-0.145
0,35,1.031,0.09,-0.109
0,35,0.961,-0.012,-0.141
0,35,0.98,0.109,-0.117
0,35,0.961,0.09,-0.09
0,35,1.004,0.008,-0.121
0,35,1.047,0.078,-0.098
0,35,0.945,0.027,-0.133
0,35,1.047,-0.012,-0.129
0,35,0.973,-0.121,-0.133
0,35,0.969,0.063,-0.133
0,35,1.043,0,-0.133
0,35,0.945,0.074,-0.137
0,35,1.012,0.023,-0.117
0,35,0.973,-0.109,-0.133
0,35,0.965,-0.004,-0.102
0,35,1.012,0.023,-0.121
0,35,0.977,-0.113,-0.137
0,35,0.977,0.012,-0.109
0,35,1.02,0.016,-0.098
0,35,1.047,0.059,-0.121
0,35,0.988,0.059,-0.109
0,35,0.977,0.117,-0.129
0,35,1.043,0.094,-0.105
0,35,0.957,-0.043,-0.133
0,35,1,-0.004,-0.117
0,35,1.047,0.078,-0.109
0,35,0.957,-0.051,-0.133
0,35,0.988,-0.031,-0.129
0,35,1.031,0.066,-0.102
0,35,0.945,0.039,-0.137
0,35,1.059,0.098,-0.129
0,35,0.945,-0.008,-0.133
0,35,0.988,0.113,-0.125
0,35,0.977,0.082,-0.098
0,35,0.977,0.004,-0.125
0,35,1.055,0.082,-0.09
0,35,0.953,0.031,-0.141
0,35,1.02,0,-0.117
0,35,0.965,0.086,-0.125
0,35,0.996,0.059,-0.129
0,35,0.969,-0.121,-0.145
0,35,1,0.031,-0.137
0,35,1.027,0.016,-0.098
0,35,0.969,0.105,-0.109
0,35,1.004,0.066,-0.117
0,35,1,-0.094,-0.152
0,35,1.012,0.027,-0.121
0,35,1.004,-0.027,-0.109
0,35,0.988,0.105,-0.148
0,35,1.008,0.094,-0.109
0,35,0.969,-0.055,-0.152
0,35,1.016,0.105,-0.117
0,35,0.98,-0.078,-0.105
0,35,0.973,-0.051,-0.141
0,35,0.961,0.047,-0.094
0,35,0.98,-0.082,-0.113
0,35,0.988,-0.059,-0.145
0,35,0.984,-0.023,-0.125
0,35,1.047,0.07,-0.117
0,35,0.965,0.008,-0.133
0,35,1.039,-0.035,-0.125
0,35,1.008,-0.059,-0.117
0,35,0.973,-0.066,-0.137
0,35,0.992,-0.02,-0.121
0,35,1.027,0.023,-0.098
0,35,0.961,-0.063,-0.137
0,35,0.996,-0.016,-0.121
0,35,1.023,0.078,-0.121
0,35,0.957,-0.066,-0.141
0,35,0.996,0.031,-0.133
0,35,0.988,-0.082,-0.098
0,35,0.961,-0.059,-0.16
0,35,1.039,-0.059,-0.102
0,35,1.055,0.074,-0.109
0,35,0.977,0.086,-0.152
0,35,1.039,0.102,-0.09
0,35,0.973,-0.02,-0.133
0,35,1.047,0.082,-0.133
0,35,0.945,-0.102,-0.137
0,35,0.977,-0.012,-0.141
0,35,1.008,-0.023,-0.117
0,35,1.043,0.086,-0.094
0,35,0.98,0.02,-0.148
0,35,1.062,-0.023,-0.121
0,35,0.949,-0.078,-0.09
0,35,0.977,-0.059,-0.133
0,35,0.988,-0.023,-0.113
0,35,1.066,0.055,-0.09
0,35,0.949,-0.039,-0.152
0,35,0.977,-0.016,-0.113
0,35,1.035,0.004,-0.117
0,35,0.992,-0.039,-0.148
0,35,0.965,0.008,-0.133
0,35,0.984,-0.102,-0.121
0,35,0.969,-0.035,-0.145
0,35,0.973,-0.016,-0.121
0,35,1.059,0.094,-0.098
0,35,0.953,-0.023,-0.113
0,35,0.98,-0.016,-0.133
0,35,1.043,0.078,-0.094
0,35,0.996,0.074,-0.145
0,35,1.059,0.102,-0.102
0,35,0.961,0.012,-0.129
0,35,1.008,0.004,-0.133
0,35,0.988,0.066,-0.141
0,35,0.98,0.004,-0.109
0,35,0.969,-0.137,-0.145
0,35,0.988,0.051,-0.137
0,35,1.02,0.035,-0.086
0,35,0.977,0.098,-0.137
0,35,1.023,0.016,-0.105
0,35,0.977,-0.121,-0.137
0,35,0.98,0,-0.109
0,35,1.02,0,-0.098
0,35,0.969,0.113,-0.125
0,35,1.02,-0.039,-0.109
0,35,0.957,-0.082,-0.148
0,35,0.961,0.098,-0.109
0,35,0.992,-0.039,-0.121
0,35,0.969,-0.086,-0.152
0,35,1.004,0.105,-0.133
0,35,0.992,-0.047,-0.102
0,35,0.953,-0.074,-0.125
0,35,0.992,0.07,-0.121
0,35,1.008,-0.055,-0.109
0,35,0.98,-0.07,-0.137
0,35,0.98,-0.023,-0.125
0,35,1.023,0.063,-0.102
0,35,0.996,-0.027,-0.145
0,35,0.988,-0.012,-0.121
0,35,0.984,0.059,-0.082
0,35,0.984,-0.09,-0.137
0,35,0.988,-0.012,-0.121
0,35,1.039,0.027,-0.094
0,35,0.961,-0.102,-0.152
0,35,0.965,-0.004,-0.105
0,35,0.988,0.02,-0.133
0,35,0.992,-0.105,-0.152
0,35,0.965,0.016,-0.117
0,35,1.008,-0.031,-0.109
0,35,0.98,-0.094,-0.137
0,35,1.004,0,-0.121
0,35,1.027,-0.035,-0.102
0,35,0.945,0.09,-0.113
0,35,1.039,0.082,-0.102
0,35,0.965,-0.059,-0.148
0,35,0.977,0.086,-0.113
0,35,1,-0.082,-0.113
0,35,0.957,-0.051,-0.141
0,35,0.98,0.066,-0.121
0,35,1.008,-0.07,-0.125
0,35,0.934,-0.027,-0.141
0,35,0.984,-0.031,-0.125
0,35,1.035,0.07,-0.105
0,35,1.008,-0.004,-0.129
0,35,0.988,-0.027,-0.129
0,35,1.008,0.07,-0.094
0,35,0.973,-0.066,-0.148
0,35,0.977,-0.016,-0.121
0,35,1.012,0.02,-0.098
0,35,0.977,-0.074,-0.156
0,35,0.969,-0.012,-0.113
0,35,1.027,0.082,-0.117
0,35,0.996,-0.078,-0.16
0,35,1.012,0.004,-0.109
0,35,1,-0.063,-0.117
0,35,0.98,-0.066,-0.148
0,35,0.969,-0.043,-0.121
0,35,1.055,0.078,-0.105
0,35,0.957,0.105,-0.133
0,35,1.047,0.102,-0.09
0,35,0.969,-0.02,-0.148
0,35,0.945,0.059,-0.102
0,35,0.969,-0.109,-0.117
0,35,0.977,-0.035,-0.145
0,35,0.992,0.102,-0.117
0,35,1,-0.09,-0.137
0,35,0.98,0.016,-0.141
0,35,1.047,-0.027,-0.133
0,35,0.992,-0.078,-0.133
0,35,0.98,-0.039,-0.133
0,35,0.988,-0.012,-0.125
0,35,1.062,0.035,-0.094
0,35,0.965,-0.02,-0.141
0,35,0.984,-0.016,-0.133
0,35,0.965,0.035,-0.109
0,35,0.973,-0.027,-0.152
0,35,0.98,0.016,-0.129
0,35,0.965,-0.109,-0.113
0,35,0.996,-0.02,-0.164
0,35,0.988,-0.004,-0.109
0,35,1.059,0.098,-0.098
0,35,0.992,-0.02,-0.148
0,35,0.98,-0.004,-0.121
0,35,1.051,0.094,-0.102
0,35,1.016,0.074,-0.145
0,35,1.043,0.086,-0.086
0,35,0.98,0.031,-0.145
0,35,0.988,0.008,-0.137
0,35,0.969,-0.129,-0.133
0,35,1.016,0.07,-0.125
0,35,1.031,0.066,-0.082
0,35,0.949,0.07,-0.113
0,35,1.012,0.023,-0.129
0,35,0.984,0.113,-0.129
0,35,0.996,0.02,-0.094
0,35,0.969,-0.113,-0.148
0,35,0.965,0,-0.105
0,35,1.004,-0.008,-0.109
0,35,0.996,-0.102,-0.156
0,35,0.984,0.035,-0.125
0,35,1.008,-0.02,-0.105
0,35,0.98,-0.102,-0.129
0,35,1.039,-0.039,-0.105
0,35,1.039,0.059,-0.117
0,35,0.949,0.09,-0.105
0,35,1.043,0.082,-0.109
0,35,0.973,-0.055,-0.148
0,35,1.012,0.102,-0.102
0,35,0.988,-0.082,-0.113
0,35,0.965,-0.043,-0.141
0,35,0.984,0.074,-0.125
0,35,1.004,-0.078,-0.121
0,35,0.941,-0.004,-0.148
0,35,0.992,-0.027,-0.129
0,35,1.035,0.078,-0.098
0,35,1.023,-0.016,-0.113
0,35,0.988,-0.027,-0.129
0,35,1.023,0.074,-0.098
0,35,0.977,-0.059,-0.152
0,35,0.977,-0.016,-0.121
0,35,1.027,0.016,-0.102
0,35,0.973,-0.074,-0.152
0,35,0.977,-0.008,-0.117
0,35,1.023,0.086,-0.113
0,35,1,-0.063,-0.16
0,35,1.012,0,-0.113
0,35,1,-0.074,-0.121
0,35,0.984,-0.059,-0.148
0,35,0.969,-0.043,-0.125
0,35,1.059,0.082,-0.105
0,35,0.961,0.105,-0.129
0,35,1.051,0.098,-0.094
0,35,0.969,-0.008,-0.148
0,35,0.953,0.055,-0.105
0,35,0.973,-0.113,-0.129
0,35,0.98,-0.023,-0.145
0,35,1,0.094,-0.125
0,35,0.992,-0.098,-0.133
0,35,0.988,0.016,-0.145
0,35,1.047,-0.027,-0.129
0,35,0.988,-0.082,-0.129
0,35,0.98,-0.035,-0.129
0,35,0.992,-0.016,-0.125
0,35,1.062,0.047,-0.094
0,35,0.969,-0.012,-0.141
0,35,0.992,-0.02,-0.133
0,35,0.992,0.008,-0.094
0,35,0.977,-0.023,-0.156
0,35,0.977,0.004,-0.125
0,35,0.973,-0.109,-0.117
0,35,1,-0.016,-0.16
0,35,1,-0.008,-0.117
0,35,1.051,0.094,-0.102
0,35,0.992,-0.016,-0.148
0,35,0.973,0.023,-0.129
0,35,0.977,-0.113,-0.121
0,35,1.016,0.086,-0.133
0,35,1.031,0.09,-0.086
0,35,0.98,0.043,-0.145
0,35,0.98,0.02,-0.129
0,35,0.977,-0.137,-0.137
0,35,0.992,0.066,-0.129
0,35,1.02,0.063,-0.086
0,35,0.969,0.082,-0.125
0,35,1.008,0.023,-0.141
0,35,0.98,0.113,-0.125
0,35,1.031,0.023,-0.09
0,35,0.965,-0.098,-0.152
0,35,0.965,-0.004,-0.102
0,35,0.984,0.039,-0.141
0,35,0.996,-0.105,-0.152
0,35,0.965,0.023,-0.125
0,35,1.004,-0.039,-0.109
0,35,0.977,-0.094,-0.145
0,35,0.977,0.012,-0.113
0,35,1.008,-0.043,-0.109
0,35,0.949,0.094,-0.121
0,35,1.035,0.086,-0.105
0,35,0.969,-0.047,-0.148
0,35,0.969,0.094,-0.117
0,35,0.996,-0.09,-0.121
0,35,0.957,-0.039,-0.129
0,35,0.992,-0.012,-0.121
0,35,1.055,0.09,-0.109
0,35,0.945,-0.027,-0.133
0,35,0.992,-0.031,-0.113
0,35,1.043,0.074,-0.094
0,35,0.953,0.043,-0.141
0,35,1.062,-0.023,-0.129
0,35,0.969,-0.07,-0.102
0,35,0.98,-0.055,-0.148
0,35,0.996,-0.02,-0.121
0,35,1.004,0.031,-0.094
0,35,0.969,-0.055,-0.152
0,35,0.969,-0.016,-0.105
0,35,1.008,0.086,-0.121
0,35,1.004,-0.055,-0.164
0,35,0.992,0.023,-0.129
0,35,0.992,-0.086,-0.109
0,35,0.977,-0.051,-0.137
0,35,1.016,-0.027,-0.125
0,35,1.047,0.094,-0.105
0,35,0.953,0.086,-0.117
0,35,1.047,0.094,-0.105
0,35,0.973,-0.004,-0.148
0,35,0.992,0.078,-0.105
0,35,0.98,-0.129,-0.133
0,35,0.965,0.004,-0.133
0,35,0.992,-0.004,-0.125
0,35,0.992,-0.113,-0.129
0,35,0.93,0.023,-0.137
0,35,1.062,-0.023,-0.133
0,35,0.984,-0.102,-0.121
0,35,0.977,0.055,-0.141
0,35,1.062,-0.016,-0.129
0,35,0.977,-0.105,-0.105
0,35,0.973,-0.016,-0.145
0,35,0.996,-0.02,-0.121
0,35,1.012,0.039,-0.09
0,35,0.98,-0.016,-0.152
0,35,0.984,-0.012,-0.113
0,35,1.023,0.094,-0.117
0,35,1,-0.012,-0.152
0,35,1.016,0.016,-0.117
0,35,0.973,-0.109,-0.125
0,35,0.977,-0.02,-0.141
0,35,1.035,-0.059,-0.105
0,35,1.059,0.098,-0.102
0,35,0.949,0.074,-0.109
0,35,1.055,0.086,-0.098
0,35,0.969,0.039,-0.148
0,35,1.02,-0.047,-0.094
0,35,0.965,-0.133,-0.133
0,35,0.965,0.035,-0.133
0,35,1.004,0.008,-0.125
0,35,0.992,0.078,-0.145
0,35,1.016,0,-0.113
0,35,0.961,-0.129,-0.141
0,35,0.988,0.074,-0.145
0,35,1.023,0.016,-0.09
0,35,0.977,0.109,-0.137
0,35,1.027,0.02,-0.109
0,35,0.973,-0.102,-0.145
0,35,0.988,-0.008,-0.121
0,35,1.012,0.063,-0.125
0,35,0.977,-0.105,-0.148
0,35,1.02,0.023,-0.133
0,35,0.992,-0.035,-0.094
0,35,0.977,0.109,-0.152
0,35,0.977,0.098,-0.133
0,35,0.961,-0.059,-0.148
0,35,1.008,0.098,-0.133
0,35,0.977,-0.082,-0.117
0,35,0.961,-0.055,-0.145
